,Income,Kidhome,Teenhome,WineRank,FruitsRank,MeatRank,FishRank,SweetRank,GoldRank,NumDealsPurchases,WebRank,CatalogRank,StoreRank,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,cluster
810,55412.0,1,1,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,37,1
811,48789.0,0,0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,20,3
812,56575.0,0,1,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,46,3
813,25130.0,1,0,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,33,4
814,35441.0,1,1,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,46,1
815,71391.0,0,1,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,57,0
816,49494.0,1,0,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,41,4
817,81702.0,0,0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,32,0
818,45889.0,0,1,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,33,1
819,56628.0,0,1,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,37,3
820,34026.0,1,1,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,63,1
821,40049.0,0,1,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,38,1
822,34176.0,1,0,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,4
823,19419.0,1,0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,31,4
824,82504.0,0,0,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,53,0
825,81205.0,0,0,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,44,0
826,61618.0,0,0,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,21,0
827,55284.0,0,1,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,56,3
828,49980.0,0,1,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,50,1
829,15072.0,1,0,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,33,4
830,49166.0,0,1,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,39,3
831,65324.0,0,1,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,60,3
832,82347.0,0,0,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,55,0
833,30843.0,1,1,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,48,1
834,46374.0,0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,40,3
835,60474.0,0,1,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,34,3
836,38576.0,0,1,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,1
837,55357.0,1,0,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,28,3
838,37758.0,1,1,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,46,1
839,85710.0,0,0,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,24,0
840,23228.0,1,0,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,45,4
841,44602.0,1,1,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,45,1
842,7500.0,0,0,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,26,4
843,38683.0,1,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,23,4
844,49514.0,1,0,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,38,4
845,57906.0,0,1,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,40,3
846,43456.0,0,1,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,47,3
847,19485.0,1,0,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,27,4
848,53172.0,0,1,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,35,3
849,30545.0,1,0,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,33,4
850,70123.0,0,0,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,30,0
851,62450.0,0,1,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,55,3
852,21675.0,1,0,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,38,4
853,42395.0,1,1,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,33,1
854,61346.0,1,0,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,35,0
855,80812.0,0,0,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,60,0
856,42835.0,1,1,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,42,3
857,39922.0,1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,30,4
858,86424.0,0,0,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,58,0
859,17117.0,1,0,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,35,4
860,24762.0,1,0,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,42,4
861,35797.0,0,1,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,37,1
862,36627.0,1,0,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,38,4
863,51111.0,1,1,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,33,1
864,86857.0,0,0,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,40,0
865,82072.0,0,0,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,43,0
866,46231.0,1,1,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,59,1
867,42243.0,1,1,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,54,1
868,51195.0,1,1,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,51,3
869,68092.0,0,0,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,35,0
870,31814.0,1,0,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,40,4
871,51390.0,1,1,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,47,1
872,76630.0,0,0,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,31,0
873,26868.0,1,0,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,23,4
874,48948.0,0,0,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,70,0
875,55260.0,0,1,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,40,3
876,64090.0,0,1,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,57,0
877,78331.0,0,1,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,56,0
878,37087.0,1,0,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,39,4
879,21846.0,1,0,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,27,4
880,81320.0,0,0,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,55,0
881,54137.0,0,1,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,43,1
882,66825.0,0,0,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,46,0
883,57100.0,0,0,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,40,3
884,58917.0,1,1,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,44,1
885,85072.0,0,0,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,37,0
886,86429.0,0,0,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,52,0
887,45684.0,1,0,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,42,4
888,47889.0,1,0,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,40,4
889,45921.0,0,0,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,28,4
890,78420.0,0,0,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,47,0
891,75114.0,0,0,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,21,0
892,52278.0,0,1,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,50,3
893,35641.0,1,0,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,41,4
894,95529.0,0,0,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,18,0
895,62820.0,0,0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,59,0
896,73113.0,0,0,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,53,0
897,84169.0,0,0,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,31,0
898,42607.0,0,1,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,59,1
899,74637.0,0,0,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,59,0
900,46015.0,1,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,1
901,72354.0,0,0,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,20,0
902,39858.0,1,0,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,44,4
903,34469.0,1,1,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,66,1
904,83033.0,1,0,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,28,0
905,24401.0,0,0,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,33,4
906,77583.0,0,0,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,36,0
907,74116.0,0,0,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,31,0
908,74293.0,0,0,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,0
909,68397.0,0,1,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,37,0
910,79632.0,0,0,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,40,0
911,46107.0,1,0,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,25,4
912,64950.0,0,1,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,61,3
913,25443.0,1,0,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,23,4
914,75127.0,0,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,0
915,32892.0,1,0,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,43,4
916,71796.0,0,0,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,42,0
917,67536.0,0,1,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,43,3
918,55239.0,0,1,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,42,3
919,60554.0,1,0,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,38,3
920,64831.0,1,1,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,61,3
921,56067.0,0,1,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,51,3
922,82025.0,0,0,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,30,0
923,94384.0,0,0,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,60,0
924,14906.0,0,0,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,26,4
925,51563.0,0,0,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,25,3
926,57937.0,0,1,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,32,3
927,68274.0,1,1,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,34,1
928,39771.0,1,0,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,36,4
929,67893.0,0,1,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,37,3
930,27922.0,1,0,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,35,4
931,52190.0,1,1,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,38,1
932,44051.0,1,1,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,40,1
933,42767.0,1,0,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,42,4
934,46106.0,1,1,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,38,1
935,16927.0,1,1,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,37,1
936,59754.0,0,1,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,47,3
937,53700.0,0,1,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,60,3
938,59041.0,1,1,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,41,1
939,54237.0,0,1,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,56,3
940,70647.0,0,1,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,45,0
941,52597.0,0,1,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,52,3
942,41021.0,1,0,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,43,4
943,40233.0,0,1,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,38,1
944,50183.0,1,1,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,34,1
945,54753.0,0,1,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,54,3
946,92955.0,0,0,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,40,0
947,33471.0,1,0,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,39,4
948,34596.0,1,0,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,39,4
949,44010.0,1,0,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,32,3
950,84219.0,0,0,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,0
951,40706.0,1,1,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,45,1
952,15716.0,1,0,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,24,2
953,59052.0,0,1,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,54,3
954,80573.0,0,0,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,41,0
955,83715.0,0,0,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,52,0
956,82576.0,0,0,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,53,0
957,56962.0,1,1,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,48,3
958,35704.0,1,1,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,62,1
959,53103.0,0,1,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,59,3
960,46779.0,1,1,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,53,1
961,4861.0,0,0,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,49,4
962,33462.0,1,0,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,34,4
963,63693.0,0,1,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,35,3
964,80763.0,0,0,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,63,0
965,65352.0,0,1,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,39,3
966,82170.0,0,0,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,35,0
967,75759.0,0,0,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,44,0
968,79689.0,0,0,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,37,0
969,35340.0,1,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,58,1
970,85683.0,0,0,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,60,0
971,24884.0,1,0,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,40,4
972,42021.0,1,0,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,31,3
973,64449.0,1,0,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,25,0
974,64587.0,1,1,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,60,1
975,34824.0,0,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,19,4
976,75437.0,0,0,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,35,0
977,26091.0,1,1,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,1
978,52845.0,1,0,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,40,0
979,46086.0,0,1,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,57,1
980,78028.0,0,1,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,56,3
981,95169.0,0,0,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,26,0
982,56337.0,1,1,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,32,3
983,22434.0,1,0,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,26,4
984,36930.0,0,1,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,59,1
985,36130.0,0,1,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,59,3
986,65569.0,0,1,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,59,3
987,83844.0,0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,61,0
988,19514.0,1,1,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,46,1
989,36736.0,1,1,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,50,1
990,77568.0,0,1,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,33,0
991,49187.0,0,1,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,38,1
992,30168.0,1,0,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,35,4
993,34053.0,0,1,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,44,1
994,38196.0,1,1,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,43,1
995,59412.0,0,0,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,63,3
996,70924.0,0,0,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,49,0
997,54165.0,0,0,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,44,1
998,32300.0,1,0,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,40,4
999,20180.0,0,0,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,37,4
1000,34961.0,1,0,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,41,4
1001,28440.0,1,0,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,39,4
1002,64504.0,1,1,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,60,3
1003,33564.0,0,1,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,48,1
1004,17345.0,1,0,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,34,4
1005,56320.0,0,1,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,46,3
1006,28647.0,1,0,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,35,4
1007,15038.0,1,0,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,26,4
1008,32173.0,0,1,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,55,1
1009,68316.0,0,1,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,48,3
1010,74538.0,0,0,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,42,0
1011,91700.0,0,0,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,42,0
1012,68695.0,0,0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,0
1013,31056.0,1,0,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,36,4
1014,79593.0,0,0,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,41,0
1015,28071.0,0,0,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,32,4
1016,37334.0,1,1,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,56,1
1017,46423.0,1,1,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,41,1
1018,37126.0,1,0,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,43,4
1019,47703.0,0,1,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,60,3
1020,61180.0,0,1,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,55,3
1021,38998.0,1,1,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,58,2
1022,8028.0,0,0,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,21,4
1023,76081.0,0,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,0
1024,34728.0,1,0,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,27,4
1025,33168.0,0,1,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,47,1
1026,33585.0,0,1,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,47,1
1027,77037.0,0,1,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,53,0
1028,35196.0,1,0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,28,4
1029,44529.0,0,1,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,47,3
1030,70924.0,0,0,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,49,0
1031,28764.0,1,1,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,48,1
1032,69098.0,0,0,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,64,0
1033,25959.0,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,43,1
1034,27100.0,1,0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,30,4
1035,70596.0,0,0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,27,0
1036,42557.0,0,1,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,38,1
1037,53312.0,0,0,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,62,1
1038,72228.0,0,0,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,60,0
1039,67605.0,0,0,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,26,0
1040,62845.0,1,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,63,3
1041,65196.0,0,1,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,55,3
1042,42000.0,0,0,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,26,0
1043,35860.0,1,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,1
1044,65526.0,0,1,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,50,3
1045,16860.0,1,1,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,51,1
1046,83528.0,0,0,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,22,0
1047,64176.0,0,1,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,47,3
1048,22304.0,0,0,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,56,4
1049,67023.0,0,0,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,36,2
1050,32892.0,1,0,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,43,4
1051,70713.0,0,1,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,46,0
1052,59925.0,0,1,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,57,3
1053,39722.0,0,1,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,61,1
1054,46610.0,0,0,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,55,3
1055,88347.0,0,0,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,52,0
1056,87171.0,0,0,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,32,0
1057,26907.0,1,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,37,1
1058,50014.0,1,0,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,46,4
1059,41014.0,1,0,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,35,4
1060,66294.0,0,0,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,49,0
1061,36715.0,1,0,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,41,4
1062,79456.0,0,0,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,56,0
1063,40479.0,1,0,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,31,4
1064,75345.0,0,0,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,43,0
1065,54233.0,0,1,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,36,3
1066,24163.0,1,1,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,43,1
1067,84460.0,0,0,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,55,0
1068,43776.0,1,0,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,31,4
1069,71691.0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,56,0
1070,85844.0,0,0,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,41,0
1071,39190.0,1,0,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,40,4
1072,71367.0,0,0,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,54,0
1073,38578.0,1,1,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,41,1
1074,57236.0,1,1,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,49,1
1075,61825.0,0,1,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,34,3
1076,79803.0,0,1,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,56,3
1077,80910.0,0,0,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,26,0
1078,27590.0,1,0,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,31,4
